dt,new_member_payment,old_member_payment,repurchase_member_cnt,repurchase_payment,new_members,new_purchasers,consume_member_cnt,arpu,arpu_ratio
2022/2/3,12323.980014801,2578.220005035,11,519.710000992,32831,100,180,82.79,1.38
2022/2/4,9044.260020981,1964.500001907,14,1170.820007095,32130,102,157,70.12,1.15
2022/2/5,9051.560052872,2636.719987640,16,1752.210004807,31621,88,169,69.16,1.18
2022/2/6,13922.040012360,2907.540008087,17,1376.099998474,30849,135,239,70.42,1.16
2022/2/7,25053.790025711,4757.319978485,23,2810.240020752,26968,251,462,64.53,0.84
2022/2/8,22598.280044327,4145.640014190,21,2396.529985199,22905,212,387,69.11,0.97
2022/2/9,24599.600091247,5527.930057067,15,2046.340003967,22452,256,433,69.58,0.95
2022/2/10,41144.550151825,4345.490024338,24,3639.410013199,17484,251,420,108.31,1.54
2022/2/11,21580.450135956,3829.880050430,24,2809.140031585,15594,207,337,75.4,1.15
2022/2/12,23034.480201721,6453.220052719,27,2634.100038528,16135,260,431,68.42,1.02
2022/2/13,21686.000063896,3510.210044861,25,3491.000007629,14816,212,344,73.24,1.16
2024/8/2,118908.020470399,68984.499848692,1520,43984.840064127,8325,3042,6927,27.12,0.85
2024/8/3,127876.430465136,51940.670019984,1777,39307.640016759,9595,3951,7738,23.24,0.8
2024/8/4,144460.850925552,55211.190030832,1668,39523.080140451,9841,3977,7691,25.96,0.81
2024/8/5,105391.590550877,64666.569997916,1363,40455.420038609,8240,2895,6513,26.11,0.85
2024/8/6,104883.250332698,68175.740053045,1438,43089.890025483,7964,2890,6552,26.41,0.53
2024/8/7,140512.050584331,77970.859841952,1527,47797.920005102,8319,3179,7670,28.49,0.87
2024/8/8,89971.820301900,59822.259998918,1388,35961.140064597,7466,2563,6221,24.08,0.76
2024/8/9,123686.680785069,70665.240102530,1546,46963.170101643,8150,2947,7026,27.66,0.85
2024/8/10,120542.740711873,57551.370050807,1912,43624.280048775,9196,3668,7642,23.3,0.79
2024/8/11,116278.810760679,58422.209960043,1823,40004.730066286,8990,3540,7601,22.98,0.75
2024/8/12,112158.690481728,66780.970071435,1471,41649.490018286,8129,2940,6737,26.56,0.8
2024/8/13,107854.100443969,67414.800037816,1436,47723.360054145,7863,2831,6498,26.97,0.86
2024/8/14,125423.510336427,65032.010033548,1525,49661.780006079,8468,3078,6882,27.67,0.86
2024/8/15,82916.990247773,56119.799999366,1389,37191.059995303,7733,2490,5897,23.58,0.8
2024/8/16,88151.700253295,63229.399952242,1539,44147.010021774,8348,2772,6599,22.94,0.77
2024/8/17,88263.120307712,58645.130004406,1718,45287.970021982,8758,3015,6842,21.47,0.79
2024/8/18,92516.010319358,54809.030043231,1621,39591.080078134,9813,2843,6455,22.82,0.8
2024/8/19,84201.480014447,60319.699990630,1547,44368.029982150,8640,2492,6517,22.18,0.76
2024/8/20,65211.479977515,67767.359972376,1519,46325.379984662,7968,2192,6142,21.65,0.84
2024/8/21,55329.109998044,60090.480088945,1463,40685.600034187,7343,2046,5724,20.16,0.74
2024/8/22,54552.219958829,59419.600029409,1410,40310.700028934,7300,1997,5517,20.66,0.71
2024/8/23,77595.699960168,75026.720023930,1827,58985.170067975,8601,2454,6908,22.09,0.82
2024/8/24,63603.349953260,65958.480007032,1967,46674.770004032,8938,2840,7271,17.82,0.69
2024/8/25,63116.759921946,63751.649974601,1756,46891.679973960,8572,2474,6608,19.2,0.68
2024/8/26,75197.099749850,68865.549996890,1765,52655.689961154,7917,2239,6947,20.74,0.78
2024/8/27,70321.849881029,71422.599951841,1782,46641.529939679,7475,2204,7285,19.46,0.71
2024/8/28,63536.620004453,72990.060052492,1789,49353.470038043,7620,2195,7050,19.37,0.68
2024/8/29,75904.500111099,77135.630095575,1862,53337.809965570,7964,2247,7343,20.84,0.62
2024/8/30,81629.540093509,88964.080085663,1881,58906.459934501,8360,2362,7606,22.43,0.66
2024/8/31,58224.340316193,70620.680112848,1755,39365.09003352,8086,2306,6857,18.79,0.56
2024/9/1,203640.401344575,164833.27017775,1767,102361.220185995,10303,3258,8634,42.68,1.19
2024/9/2,143912.750626016,188901.990092516,1699,94558.160025157,7948,2123,8568,38.84,1.13
2024/9/3,152031.270743128,130806.840009272,1633,72255.149938662,7997,2573,8408,33.64,0.81
2024/9/4,137932.19110145,136601.280213008,1527,81307.500245282,7785,2326,7706,35.63,0.99
2024/9/5,133481.440805789,137309.490214385,1719,71395.050173013,7675,2327,8230,32.9,0.93
2024/9/6,188059.071308879,130064.250107825,1572,70955.020121116,8935,2905,8607,36.96,0.89
2024/9/7,160788.071160533,107300.790092625,2005,58110.259994507,9660,3402,9133,29.35,0.79
2024/9/8,174152.131393608,82313.730011234,1967,50581.470144153,10365,3561,8919,28.76,0.76
2024/9/9,203961.660700735,117760.870075461,1711,66833.350024477,8927,2975,9059,35.51,0.78
2024/9/10,207468.831542131,95781.820074664,1576,55706.310087342,8447,2817,8501,35.67,0.86
2024/9/11,183997.291288184,95917.480058836,1229,55808.260108499,7446,2315,6831,40.98,1.01
2024/9/12,127933.130500419,94680.509936750,1712,52309.399951348,7993,2150,7973,27.92,0.7
2024/9/13,85666.210023522,102631.039980233,1718,57962.389988542,7793,1852,7584,24.83,0.8
2024/9/14,63501.980047721,82785.420019623,1372,32976.060005784,7629,1625,6362,22.99,0.84
2024/9/15,97953.980467794,68754.690052271,1758,40422.170016775,9439,2804,7151,23.31,0.81
2024/9/16,48614.02015673,53237.740045208,1881,35062.260039011,9069,2730,6477,15.73,0.66
2024/9/17,41528.330033995,51768.550031185,1526,30493.470029235,10112,2141,5650,16.51,0.66
2024/9/18,32180.550017741,57687.68006243,1268,28332.010044562,5465,1226,5417,16.59,0.65
2024/9/19,48810.719936308,61030.220014438,1441,37567.509962274,6644,1363,6277,17.5,0.66
2024/9/20,45445.169901002,69655.169955323,1387,37997.169954149,6950,1401,6234,18.46,0.61
2024/9/21,52094.859987972,68763.390028661,1801,41081.770036615,8135,2260,7117,16.98,0.63
2024/9/22,57090.880078087,57480.410094697,1837,36397.179994414,8716,2306,7229,15.85,0.59
2024/9/23,40308.720017659,62750.180012153,1391,31544.259994874,5973,1336,6127,16.82,0.59
2024/9/24,47671.419931779,70295.589949040,1444,37437.610004801,6505,1358,6256,18.86,0.6
2024/9/25,47550.050178895,82192.099991418,1563,47921.959966302,5914,1353,6628,19.57,0.62
2024/9/26,65773.089966174,87494.129987763,1631,49638.549961168,6302,1443,6731,22.77,0.7
2024/9/27,64463.050157167,80177.110018194,1576,46580.240004916,6600,1561,6677,21.66,0.58
2024/9/28,69387.950111743,78495.019969244,2092,48218.749981541,7994,2378,7844,18.85,0.61
2024/9/29,54994.930094797,69985.809994578,1415,34850.560025830,6134,1321,5693,21.95,0.67
2024/9/30,66157.030162867,79466.319959421,1144,43294.259976791,6540,1500,5125,28.41,0.7
2024/10/1,100707.920244122,52182.669926643,1905,38223.579980969,10488,3461,6984,21.89,0.89
2024/10/2,91305.760344882,46280.160012910,2037,41498.579992125,10111,3848,7020,19.6,0.85
2024/10/3,97940.100250827,54621.069965024,2184,47155.459952094,10263,4072,7632,19.99,0.92
2024/10/4,102807.020196566,52094.969996333,2104,50216.359916508,9578,3957,7462,20.76,0.93
2024/10/5,72825.720174322,49969.770001650,1871,40233.550009131,9163,3400,6699,18.33,0.82
2024/10/6,70877.300262555,47870.539929360,1519,33905.869962931,7916,2671,5823,20.39,0.81
2024/10/7,76492.920084542,59003.979919214,1499,43033.289893068,7515,2272,6084,22.27,0.85
2024/10/8,64397.660147456,72752.499890910,1220,35345.949972987,5524,1403,5790,23.69,0.88
2024/10/9,53128.300136376,69424.339889476,1320,34953.519987533,5784,1364,5814,21.08,0.52
2024/10/10,71689.720040767,76337.399963912,1402,40117.270010985,6110,1591,6491,22.8,0.81
2024/10/11,75838.120061375,80307.909914413,1433,41936.419952966,6386,1657,6593,23.68,0.81
2024/10/12,70033.900197424,89953.519963071,1401,46867.619965011,6396,1664,6410,24.96,0.94
2024/10/13,60553.720108757,64572.019952744,1965,45511.960012078,8815,2630,7617,16.43,0.76
2024/10/14,92507.960237674,89576.769934714,1535,45164.539947331,6217,1588,7118,25.58,0.88
2024/10/15,277037.263289291,80311.560007114,1461,56035.830077955,9195,3507,8579,41.65,0.75
2024/10/16,122189.281132935,77503.299958738,1379,45029.590051699,6060,1688,6429,31.06,0.82
2024/10/17,56456.869996713,70924.269937038,1324,38179.539979288,5451,1260,5675,22.45,0.74
2024/10/18,45875.579841394,61075.869885514,1237,32588.269919753,7123,1407,5393,19.83,0.71
2024/10/19,57662.759800911,61980.079901733,1557,43000.539888382,7368,2114,5976,20.02,0.85
2024/10/20,56780.999905109,63224.839840055,1515,39582.399876416,7229,1926,5865,20.46,0.86
2024/10/21,202977.280192317,148564.56969871,1566,83860.409636136,6980,2069,8389,41.91,1.24
2024/10/22,139228.210489554,89939.479905095,1223,49540.880022941,6873,1943,6788,33.76,0.91
2024/10/23,78999.959985698,73800.420035560,1278,37510.270026006,6550,1449,6114,24.99,0.78
2024/10/24,78581.920000233,86385.300045688,1283,44375.949986527,6493,1424,6125,26.93,0.71
2024/10/25,50896.510022718,63767.260013619,1272,32938.440001387,6211,1336,5486,20.9,0.65
2024/10/26,60902.799955584,65476.009902388,1803,44861.269965418,7654,2471,6898,18.32,0.7
2024/10/27,92156.860342113,67003.940052867,1723,45973.569999365,7993,2552,7112,22.38,0.66
2024/10/28,53962.520168332,59673.980023542,1152,36273.300036211,5405,1088,5101,22.28,0.75
2024/10/29,43211.570009837,74726.210025787,1185,40343.970028996,3976,686,5211,22.63,0.75
2024/10/30,32924.070010869,75232.159937501,1321,45656.769972462,4981,1008,5329,20.3,0.61
2024/10/31,174320.369324878,164796.159342913,1920,102354.799174026,7182,2132,9118,37.19,0.98
2024/11/1,177743.439794967,132154.499184517,1833,88839.609245494,8546,2928,8853,35,0.95
2024/11/2,186237.230125139,121446.129177669,2560,94293.409135081,11013,4390,10426,29.51,0.9
2024/11/3,157456.820158502,99879.919486642,2024,59056.159575023,9862,3569,9096,28.29,0.88
2024/11/4,120621.5701579,103048.699723789,1363,59546.279723622,6385,1851,6731,33.23,0.92
2024/11/5,102752.110159274,93379.270020146,1272,38923.800036807,5921,1693,6347,30.9,0.95
2024/11/6,128190.329679746,119198.23935461,1677,83295.559386382,6732,2144,7495,33.01,0.91
2024/11/7,122289.879850833,121675.259511122,1654,81557.159440912,6630,2079,7662,31.84,0.77
2024/11/8,105044.639592547,117059.649376035,1668,83354.889255881,6446,2017,7046,31.52,0.64
2024/11/9,131090.340713946,94178.410096943,1864,55342.479996929,9216,3132,8284,27.19,0.8
2021/4/20,2609.989997864,276.709999084,7,644.870002747,1542,27,57,50.64,0.87
2021/4/21,2196.440015793,183.099998474,3,262.770000458,1541,26,50,47.59,0.77
2021/4/22,1790.970008850,388.870006561,7,288.400003433,1600,25,51,42.74,0.59
2021/4/23,1619.319999695,152,4,139.999998093,1609,25,50,35.43,0.84
2021/4/24,1759.219988346,340.499998093,4,158.699999332,1998,25,38,55.26,1.12
2021/4/25,1372.830003738,114.399999619,1,8,1472,20,29,51.28,0.93
2021/4/26,2091.180008888,336.800001144,2,18,1431,34,65,37.35,0.7
2021/4/27,1883.360017776,650.470001221,6,216.600002289,1433,26,47,53.91,0.77
2021/4/28,997.910003662,248.099998474,5,44,1507,17,43,28.98,0.56
2021/4/29,1074.630001068,314.800003052,4,243.800003052,1543,16,37,37.55,0.65
2021/4/30,105.200000763,55.5,2,18,1723,4,16,10.04,0.14
2021/5/1,1877.860000610,640.639999390,8,431.029998779,5105,16,52,48.43,1.16
2021/5/2,1576.550014496,312.419998169,5,158.929998398,5377,20,50,37.78,1.08
2021/5/3,1247.159997940,288.100002289,5,104.099998474,4776,17,41,37.45,1.01
2021/5/4,1115.970006943,187.440002441,5,346.950000763,4325,23,38,34.3,0.75
2021/5/5,1391.410001755,858.400009155,7,469.950002670,3654,17,45,50,1.14
2021/5/6,1185.430004120,161.699998856,1,9,1808,16,31,43.46,0.75
2021/5/7,926.929990539,384.700002670,2,43.5,1751,10,24,54.65,1.01
2021/5/8,860.210012436,301.300003052,3,38.5,1764,10,25,46.46,0.83
2021/5/9,483.630002975,84.400001526,2,75.400001526,2960,6,14,40.57,0.61
2021/5/10,1782.840005875,1173.900005341,8,809.100000381,2061,27,76,38.9,0.98
2021/5/11,1720.410011292,1057.590000153,10,449.600000381,2059,24,64,43.41,1.02
2021/5/12,1602.849998245,234.400001526,3,92.700000763,1833,24,54,34.02,0.77
2021/5/13,1384.400039673,163.900001526,5,234.000007629,1931,9,45,34.41,0.75
2021/5/14,490.900007248,3.5,1,9.5,2051,5,14,35.31,0.71
2021/5/15,1924.709998855,358.709997177,6,284.5,2749,18,58,39.37,0.73
2021/5/16,1926.789989471,754.899995804,8,498.599992752,2571,26,55,48.76,0.92
2021/5/17,1775.840002060,928.899995804,10,638.049997330,1767,16,47,57.55,1.03
2021/5/18,2103.439987183,394.500001907,3,102.200000763,1714,19,42,59.47,0.97
2021/5/19,1600.870008240,509.200002670,6,278.700002670,1610,15,38,55.53,0.93
2021/5/20,2093.600013733,263.000001907,8,791,1762,20,49,48.09,0.75
2021/5/21,569.400003433,19,2,22,2098,8,11,53.49,0.36
2021/5/22,1613.799995422,206.200000763,5,123.599998474,3726,15,34,53.53,0.94
2021/5/23,2299.799995422,272.099998474,5,365.5,2914,25,40,64.3,1.16
2021/5/24,1553.280015945,382.299999237,3,433.580003738,2333,19,45,43.01,0.63
2021/5/25,1186.570007324,128.710000763,4,45.5,1961,18,34,38.68,0.48
2021/5/26,4836.840028763,1220.259998322,8,737.059997559,2723,36,122,49.65,0.95
2021/5/27,3481.700021744,639.160009155,9,584.860008240,2140,34,71,58.04,0.86
2021/5/28,2420.450020313,176.019996643,5,398.300010681,2245,23,48,54.09,0.61
2021/5/29,1646.169994354,471.329998016,5,318.099994659,4243,19,45,47.06,1.02
2021/5/30,2559.749987602,757.799999237,8,342.070000648,4384,35,66,50.27,1.29
2021/5/31,571.790005684,498.880004883,12,283.300000191,3651,14,32,33.46,0.38
2021/6/1,19800.920049457,3549.540016174,36,3625.700006485,7079,129,344,67.88,1.21
2021/6/2,6016.179999352,646.560003281,6,575.070002556,4233,46,105,63.45,1.16
2021/6/3,4247.210001945,926.269994736,9,510.600000381,3024,53,115,44.99,0.9
2021/6/4,1587.340011597,254.410001755,3,35,3241,21,45,40.93,0.76
2021/6/5,1560.629988194,558.770000458,2,32.5,4697,17,38,55.77,1.03
2021/6/6,2262.329992294,360.210000992,4,86.5,4599,19,48,54.64,1.06
2021/6/7,2333.710020542,478.699998856,13,673.619999409,3398,25,46,61.14,1.1
2021/6/8,2298.230013371,234.539997101,6,162.449996948,3980,28,50,50.66,0.8
2021/6/9,2232.390018463,773.470016479,2,842.500022888,3479,24,42,71.57,1.21
2021/6/10,2279.280048370,140.610000610,4,193.5,5371,31,48,50.41,0.79
2021/6/11,3054.740028381,674.429998398,8,606.400012970,3757,31,55,67.8,1.05
2021/6/12,928.010005951,27.600000381,4,137.300003052,5188,14,18,53.09,0.88
2021/6/13,1441.099998474,16.5,4,54.5,4072,16,18,80.98,1.12
2021/6/14,970.000007629,129.299999237,3,85.599998474,4094,8,15,73.29,1.16
2021/6/15,178.610000610,84.400001526,1,8,2882,9,21,12.52,0.17
2021/6/16,5942.210025787,2181.540004730,6,779.420009613,2903,30,135,60.18,1.17
2021/6/17,5069.700067520,718.480005264,7,69,2596,37,89,65.04,1.34
2021/6/18,4007.670004845,1113.330012321,6,824.640010834,3047,32,90,56.9,1.12
2021/6/19,1515.219991684,326.249998093,5,183.239997864,3465,14,42,43.84,0.93
2021/6/20,2915.549989700,1620.159997940,3,383.000001907,3003,19,69,65.73,1.43
2021/6/21,1115.609992981,29,3,32,2280,18,27,42.39,0.7
2021/6/22,1339.800012589,60.900001526,2,208.899995804,2141,21,33,42.45,0.77
2021/6/23,1472.439996719,195.400001526,3,83,2483,22,38,43.89,0.78
2021/6/24,1582.650001526,313.300003052,3,31.5,2445,17,32,59.25,0.97
2021/6/25,1597.460025311,484.900009155,6,407.060004711,2920,16,38,54.8,0.99
2021/6/26,1485.899986267,243.900001526,7,408.899991989,2963,18,43,40.23,1.09
2021/6/27,912.600008011,363,5,67.5,2762,18,29,43.99,0.79
2021/6/28,1776.740001678,71.399999619,5,46,2217,23,37,49.95,0.86
2021/6/29,1750.840009460,157.899997711,8,747.110002289,2488,18,33,57.84,1.05
2021/6/30,900.640003681,60.799999237,3,25.5,2510,13,23,41.8,0.56
2021/7/1,1351.009992370,409.899997711,3,110.760000000,2549,14,28,62.89,1.08
2021/7/2,1987.440042496,798.200019836,8,372.200008392,2870,14,69,40.37,0.9
2021/7/3,933.100003242,362.200004578,3,40.800000191,3571,12,31,41.78,0.73
2021/7/4,501.600006104,205.899993896,4,37.5,3506,7,22,32.16,0.42
2021/7/5,384.020000458,137.900001526,2,17,2951,8,26,20.07,0.23
2021/7/6,1655.640010834,228.800003052,5,46,2670,19,39,48.32,0.74
2021/7/7,1326.970001221,212.900001526,4,57,2522,10,27,57.03,0.94
2021/7/8,1720.710016251,181.150001526,12,106,7466,70,90,21.13,0.31
2021/7/9,2628.249998093,294.399997711,26,524.900001526,8754,92,132,22.14,0.39
2021/7/10,1497.050003052,371.100006104,22,325,10787,84,133,14.05,0.26
2021/7/11,1243.659994125,386.309999466,11,387.540002823,6758,29,50,32.6,0.58
2021/7/12,1263.600003242,206.399993896,10,95.300000191,8127,38,48,30.62,0.39
2021/7/13,1669.899999619,264.700000763,11,143,7877,34,53,36.5,0.82
2021/7/14,499.159996510,408.599997044,12,174.5,7984,31,56,16.21,0.35
2021/7/15,2852.170023918,1008.600008011,17,517.850009918,8886,50,121,31.91,0.58
2021/7/16,1174.280013084,486.799997330,13,217.499999046,8529,33,64,25.95,0.47
2021/7/17,1980.820020694,753.099992752,11,431.400001526,10428,29,62,44.1,0.79
2021/7/18,624.700006962,295.810001373,13,204.649999142,9797,37,49,18.79,0.31
2021/7/19,2027.880010605,320.400001526,13,307.499996185,7911,43,64,36.69,0.6
2021/7/20,1933.410001755,196.800001144,31,451.799997330,7704,53,78,27.31,0.49
2021/7/21,3419.120014191,608.200004578,25,1125.320005417,7318,50,75,53.7,0.94
2021/7/22,1169.479995728,191.600000381,12,509.970003128,7723,32,42,32.41,0.8
2021/7/23,2475.329996109,874.790008545,16,645.499996185,8157,52,78,42.95,0.79
2021/7/24,2113.179988861,336.569997787,28,582.099994659,9689,80,109,22.47,0.42
2021/7/25,2508.479997635,376.639997482,13,395.239997864,9099,37,58,49.74,0.96
2021/7/26,1166.739994049,212.5,11,470.379997253,7216,29,44,31.35,0.44
2021/7/27,846.200006485,202.809993744,14,271.300003052,7563,36,49,21.41,0.28
2021/7/28,641.500001907,586.900001526,7,96.5,7401,25,43,28.57,0.4
2024/1/15,361697.109734921,132088.999962496,1315,229143.640036482,19855,1487,5285,93.43,1.1
2024/1/16,231564.720037261,167534.090057071,1334,166819.160062371,18518,1563,5554,71.86,0.74
2024/1/17,363222.640169449,204554.480059523,1668,228628.729969868,22183,1927,7296,77.82,0.87
2024/1/18,383711.060130483,234080.67976529,1663,261557.919712508,32897,2124,7137,86.56,0.93
2024/1/19,333251.32001848,145826.100181956,1415,193892.159979729,25919,1764,5745,83.39,0.85
2024/1/20,248723.980363505,139613.940174457,1863,170195.700191483,51362,2499,6982,55.62,0.88
2024/1/21,200784.660148541,116553.240145074,1468,112492.580036698,29196,1877,5790,54.81,0.7
2024/1/22,449812.489933074,147728.280173995,1324,258774.67002628,21620,2079,5798,103.06,1.11
2024/1/23,273921.930057663,181780.649944004,1392,221028.209939893,19469,1635,5524,82.5,0.89
2024/1/24,363182.619783072,172945.420272209,1381,307198.640041219,20943,1656,5530,96.95,1.04
2024/1/25,383796.9003039,181554.280145271,1491,255079.410017624,22566,2247,6290,89.88,0.85
2024/1/26,287113.330231586,171132.350147698,1457,225931.300174421,21441,1811,5717,80.15,0.82
2024/1/27,274212.800046114,179967.720017511,1962,227156.779975383,22805,2701,7167,63.37,0.73
2024/1/28,233866.17011223,136523.200046558,1767,159071.270064827,23888,2553,6760,54.79,0.65
2024/1/29,272962.900025373,137358.159969863,1582,180264.029966796,24637,2327,6127,66.97,0.77
2024/1/30,218321.800255941,122433.820049439,1764,157912.310152665,24550,3048,6825,49.93,0.64
2024/1/31,162376.190199494,132723.430070296,1639,114884.940057214,21856,2707,6569,44.92,0.6
2024/2/1,229526.140488455,91286.780057669,1716,100632.060254395,26338,3663,6920,46.36,0.61
2024/2/2,178735.829734981,104330.870112419,1769,90793.339947522,25438,3713,6872,41.19,0.6
2024/2/3,151863.139907796,64261.060096025,1674,69318.679997224,24507,3720,6550,33,0.47
2024/2/4,178111.440323243,89205.240348458,1476,86017.900253067,23940,3260,5934,45.05,0.6
2024/2/5,129751.26008258,63220.150080442,1554,67822.510071136,24587,3250,5817,33.17,0.54
2024/2/6,109000.530091703,72395.459814191,1627,72734.240055382,27784,3350,5889,30.8,0.67
2024/2/7,98140.759979010,41643.220100641,1557,51011.970068336,29601,3098,5159,27.1,0.79
2024/2/8,87369.880079508,34789.519969042,1540,55425.160002947,34949,3123,5050,24.19,0.99
2024/2/9,56420.539990067,22528.430015326,1673,35476.589987636,42990,3022,4758,16.59,0.78
